periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
3,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['entonces', 'dar', 'muy', 'mismo', 'eso', 'no', 'solo', 'saber', 'mas', 'eso', 'muy']"
3,"AECOAH, Asociación de Estudiantes de Coahuila_La Alegria del Saber",ONG - Desarrollo humano,5,5,4,5,4,5,True,0,5,5,5,5,0,True,4,"['hubiera', 'compartir', 'mas', 'tuve', 'primer']"
3,"SAITD, Sociedad de Alumnos de Ingenieria en Transformación Digital de Negocios_Computación para Todos - Centros MOVER SPGG",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
3,"Familia de Santa María, A.C._FSM Radio- crea música para podcast",ONG - Desarrollo humano,4,4,3,5,4,3,True,5,3,4,3,4,0,True,4,"['muy', 'buen', 'muy', 'recomendable', 'ofrece', 'excelente', 'seguir']"
3,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC",Investigación,1,2,4,2,1,4,False,0,1,3,1,2,0,False,2,"['siento', 'se', 'no', 'forma', 'personas', 'quieren', 'se', 'cuenta', 'personas', 'no', 'nada', 'esa', 'le', 'cierto', 'no', 'sentido', 'menos', 'nada', 'se', 'ayudar', 'solo', 'ni', 'siquiera', 'atencion', 'actitud', 'desagradable', 'no', 'no', 'siento']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['visitar', 'adultos']"
3,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_GRAPHIC ARTISTS – Comunicación Visual",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['se', 'muy', 'saber', 'mas']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,4,4,3,4,5,4,True,0,4,5,5,4,0,False,3,"['cierto', 'tal', 'horas', 'visitas', 'ese', 'estilo', 'mas', 'porque', 'tratar']"
3,Proyecto 99_Proyecto 99 - Logística,Emprendimiento y desarrollo,5,5,5,5,5,5,False,2,5,5,5,5,2,False,4,[]
3,SAC - Sociedad de Alumnos de Comunicación_Huellas Creativas,Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,5,5,4,4,4,0,False,4,"['encanto', 'siento', 'gran']"
3,La Cumbre Cotidiana A.C._Educación Ambiental - La Cumbre Cotidiana A.C.,ONG - Medio ambiente,5,5,5,5,5,4,True,5,4,5,5,5,0,True,4,"['muy', 'muy', 'impresionado', 'eficiente', 'personas', 'aun', 'se']"
3,"Hagámoslo Bien por una Cultura de la Legalidad, A.C._Bien en tu Empresa en línea: promueve la integridad empresarial con un sitio web",ONG - Humanitaria,5,5,4,5,5,5,True,0,4,5,5,4,0,True,4,"['encanta', 'se', 'no', 'solo', 'estamos', 'sino', 'mas']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,5,5,5,5,4,5,True,0,4,5,5,5,2,False,4,[]
3,"VIFAC, Vida y Familia Monterrey, A.B.P._VIFAC a tiempo",ONG - Humanitaria,5,5,5,5,5,5,False,2,5,5,5,5,2,True,4,"['aun', 'distancia', 'se']"
3,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C._Diseñando contenido de impacto con CIDEPO AC",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,['ellos']
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,3,5,5,4,3,4,False,5,5,5,5,5,2,False,4,[]
3,"Centro de Rehabilitación y Terapias Ecuestres Hoga, A.C._Manual de Servicios Terapéuticos HOGA",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['muy', 'lleno', 'encanto', 'excelente']"
3,"PRODEIQ, Programa para el Desarrollo del Ingeniero Químico_Motivación en Movimiento",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['idea', 'estancia', 'excelente']"
3,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Social Media UNAC",ONG - Humanitaria,5,5,5,5,5,5,True,2,4,5,5,5,0,True,4,"['muy', 'vida', 'mas']"
3,Inclusión y Accesibilidad_Tutor Campamento Descubre y Aprende,ONG - Desarrollo humano,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
3,Cambio de Juego_Entrenando y generando soluciones con Cambio de Juego,ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['entender', 'le', 'se']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,3,4,2,3,2,3,False,0,4,5,5,5,0,False,3,"['deben', 'quieren', 'cambio', 'vida', 'no', 'solo', 'porque', 'se', 'ponen', 'no', 'no', 'no', 'quieren', 'entrar', 'esto', 'porque', 'se', 'pueden', 'no', 'cuando', 'no', 'se', 'no', 'entrar', 'no', 'se', 'no', 'entrar', 'esto', 'entrar']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,3,4,4,3,3,4,False,0,4,4,4,4,2,False,3,[]
3,"TEDI, Taller de Expresión y Desarrollo Integral, A.C._Inclusión educativa en Nuevo León",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['mas', 'haciendo']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,1,2,3,1,3,3,False,2,3,3,2,4,0,False,2,[]
3,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable_Verde Mar",Sociedad de Alumnos ITESM,4,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'gran']"
3,SALED - Sociedad de Alumnos de Licenciatura en Derecho_Un Mejor Mañana,Sociedad de Alumnos ITESM,4,4,4,4,4,5,False,5,5,5,5,5,2,False,4,[]
3,"Casanicolás-Solidaridad en el éxodo, A.C._Migrando Historias",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'agradable', 'servicial', 'muy', 'mas']"
3,SALED - Sociedad de Alumnos de Licenciatura en Derecho_Un Mejor Mañana,Sociedad de Alumnos ITESM,5,5,4,4,5,4,False,0,5,5,5,5,0,True,4,"['no', 'tuve', 'contacto']"
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,4,5,5,5,5,3,True,0,5,5,5,4,0,True,4,"['muy', 'buen', 'se', 'ella', 'siento', 'veces', 'muy', 'hablando', 'siento', 'triste', 'final', 'se', 'nunca']"
3,"Institución Renace, A.B.P._Mejora del sistema de información de Renace",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['increible', 'hubiera', 'aun', 'mas', 'dia', 'dia', 'mas', 'claro', 'eso', 'dicen']"
3,"Tierra de Artistas, A.C._Taller de Alebrijes y grecas Zapotecas OCT",ONG - Arte y cultura,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['encanto']
3,"Comedor Infantil Mensajero de Paz - Esperanza al Débil, A.C._Alimenta Corazones 2022",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['encanto', 'encanto', 'ayudar']"
3,SAC - Sociedad de Alumnos de Comunicación_Huellas Creativas,Sociedad de Alumnos ITESM,4,4,3,4,5,4,True,2,5,5,5,5,0,True,4,"['no', 'comentario', 'muy', 'encanto', 'ayudar', 'alguien', 'mas']"
3,WEEDS_Emprendimiento en un mundo más verde,ONG - Medio ambiente,4,4,4,4,4,4,False,2,3,4,4,4,2,True,3,['muy']
3,"CIES, Centro de Investigación y Educación para la Salud, A.C._Transformando Al Planeta",Investigación,4,5,4,4,4,4,True,0,5,5,5,5,2,True,4,[]
3,"CIBRUC, Centro de Investigación sobre Biodigestión Anaerobia y Residuos Urbanos, A.C._Campaña nacional de separación ecológica de residuos con CIBRUC",Investigación,4,4,3,3,2,3,False,2,5,5,5,5,5,True,4,"['encanta', 'muy']"
3,"Viccali, Vida con Calidad, A.C._Semilleros de Paz",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['muy', 'cuenta', 'partir', 'cuando', 'no', 'eso', 'falta']"
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,5,5,4,4,5,5,True,0,4,4,5,5,0,True,4,"['muy', 'mismo', 'muy', 'personas', 'se']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['encanta', 'cambio', 'muy', 'no', 'empezar']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,5,3,3,2,4,False,0,5,5,5,5,0,False,3,"['mas', 'siento']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,5,5,5,5,5,5,False,5,5,5,5,5,0,False,4,"['excelente', 'mas', 'personas']"
3,Iniciativa de plataformas - TEC de Monterrey_Soy Tutor,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['excelente', 'muy', 'va']"
3,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_MICROLEARNING - Creador capsulas educativa y de ayudas visuales educativas",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen', 'muy']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['excelente', 'vida']"
3,Asociación Iknextia_Asesores Iknextia,ONG - Desarrollo humano,5,5,5,4,5,5,True,2,5,4,5,5,0,False,4,"['gran', 'alguien']"
3,"Cambiando México con Valores, A.C._Juegamex",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['increible', 'destacar', 'increible', 'haciendo', 'aun']"
3,"SACPF, Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas_Cuenta Conmigo",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,0,5,5,5,5,0,True,4,['traen']
3,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Jaquemat",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,5,4,4,4,4,2,True,4,['muy']
3,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Difundamos UNAC",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['muy', 'mas']"
3,"Jóvenes Mexicanos Al Servicio De América (América Solidaria), A.C._Sin Barreras, por una sociedad diferente",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['les', 'se']"
3,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano",Actividades recreativas,5,5,5,5,5,5,False,5,5,5,5,5,2,False,4,[]
3,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables",ONG - Humanitaria,4,4,4,4,4,4,True,0,5,5,5,5,0,True,4,"['otro', 'mas', 'dia', 'dia', 'otra']"
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._WAKE UP",ONG - Humanitaria,5,5,4,4,5,4,True,5,5,5,5,5,2,True,5,"['muy', 'muy']"
3,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales_Mi Mundo y Yo",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['muy']
3,Dirección de Servicio Social - PASS_Líder Solidario,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,2,4,4,4,4,0,False,3,[]
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,4,4,3,3,3,False,0,5,5,5,5,0,False,3,"['habia', 'saber', 'les', 'no', 'no', 'hubo', 'no']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,5,5,5,4,5,4,True,2,5,5,5,5,2,False,4,[]
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,5,5,4,4,4,5,True,0,5,5,5,5,0,False,4,"['increible', 'hermosa', 'muy', 'persona', 'veo', 'mantenimiento', 'se', 'somos', 'atencion', 'veces', 'no', 'nadie', 'dudas']"
3,Proyecto 99_Proyecto 99 - Logística,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['excelente', 'encanto', 'forma']"
3,La Cumbre Cotidiana A.C._Educación Ambiental - La Cumbre Cotidiana A.C.,ONG - Medio ambiente,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['perfecto', 'siento', 'muy', 'conveniente']"
3,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales_FrontIR",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['gran', 'mas', 'mas', 'parece', 'muy', 'veces', 'cuando', 'solo', 'personas', 'quieren', 'mas', 'mas', 'vida', 'personas']"
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['parece', 'increible', 'porque', 'vida', 'tus', 'buen', 'esto', 'entender', 'personas', 'tenemos', 'dinero', 'buscar', 'mas']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'encanto']"
3,"Fundación F21, A.C._Code: Sanctuary by Cybersecurity Tec + Fundación F21",Emprendimiento y desarrollo,5,5,3,5,5,4,True,0,5,5,5,5,2,True,4,"['porque', 'se', 'real', 'muy', 'positivo', 'real', 'muy', 'satisfactoria', 'vida', 'personas', 'muy', 'agradable', 'se']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,4,4,5,3,4,3,True,2,4,4,4,4,0,True,4,"['muy', 'web', 'muy', 'no', 'solo', 'no']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,3,4,4,5,4,4,True,2,4,4,4,4,0,False,3,"['personas', 'no', 'porque', 'tenia', 'eso']"
3,Women in Tech_WitCode,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['muy']
3,"SAIRS, Sociedad de Alumnos de Ingeniería en Robótica y Sistemas Digitales_Sin Miedo a la Corriente",Sociedad de Alumnos ITESM,3,4,5,5,4,5,False,2,4,4,4,4,2,True,4,"['buen', 'tal', 'buen']"
3,Casa Monarca Ayuda Humanitaria al Migrante A.B.P._Newsletter Casa Monarca,Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,[]
3,"Club Deportivo de Futból Americano Águilas, A.C._Águilas: Formando Campeones para la Vida",Actividades recreativas,5,5,5,5,5,5,True,5,3,5,4,5,0,True,4,"['muy', 'buen', 'gran', 'somos', 'muy', 'cuando']"
3,"EIC, EHE y EAAD - Innovaction Gym_Edumakers para la inclusión",Emprendimiento y desarrollo,4,4,3,4,5,3,True,2,3,4,4,4,0,False,3,"['gran', 'veces', 'necesitas', 'bajo', 'ellos']"
3,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables",ONG - Humanitaria,5,5,5,5,5,5,True,2,3,5,5,5,2,True,4,"['voy', 'muy']"
3,"Best Buddies de México, A.C_Best Buddies Universidad",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['parece', 'muy']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,4,4,4,4,3,True,2,4,4,4,4,0,True,4,['compartir']
3,Creesiendo A.C._Creesiendo en Redes Sociales,ONG - Desarrollo humano,4,4,4,4,4,4,False,5,5,5,5,4,0,True,4,"['muy', 'ayudar', 'cerca']"
3,"Vecinos Fuentes del Valle, A.C._OFICINA VIRTUAL",ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'compartir']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'no']"
3,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Jaquemat",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['idea', 'ayudar', 'personas', 'mejorar', 'porque', 'tuve', 'vi', 'iba', 'forma']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['mejorar', 'poner']"
3,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales_Care",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'se', 'muy', 'dia', 'personas', 'seguir']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,4,4,5,4,5,True,0,2,4,4,4,0,True,4,"['ayudar', 'dudas']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,4,4,4,5,5,5,True,0,5,5,5,5,2,False,4,[]
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
3,"Soñar Despierto, A.C._Vico Valores",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'encanto']"
3,"SACPF, Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas_Cuenta Conmigo",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,[]
3,Inclusión y Accesibilidad_Coordinador Campamento Descubre y Aprende,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'super', 'ayudar', 'mejorar', 'vida']"
3,Capa x Capa_Capa x Capa - Modelado CAD,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,4,4,5,5,5,5,False,2,4,5,5,5,2,True,4,[]
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,2,3,3,5,0,True,4,"['dar', 'hubiera']"
3,"Club Deportivo de Futból Americano Águilas, A.C._Águilas: Formando Campeones para la Vida",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['vida', 'estos', 'ellos']"
3,"Club Deportivo de Futból Americano Águilas, A.C._Águilas: Formando Campeones para la Vida",Actividades recreativas,4,5,5,5,5,5,True,2,3,5,5,5,5,False,4,"['buen', 'duda']"
3,"Plan Cuatro Ciénegas 2040, A.C._Más manos hacen la diferencia",ONG - Medio ambiente,5,5,5,4,4,4,True,2,5,4,3,5,0,True,4,"['ayudar', 'no', 'completamente', 'respeto', 'eso']"
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['duda', 'muy']"
3,Semillero Espiral Colectivo_Creación de Asociación civil ecologista,ONG - Medio ambiente,4,4,3,3,3,3,False,0,4,4,4,4,2,False,3,"['se', 'mas']"
3,Proyecto 99_Proyecto 99 - Logística,Emprendimiento y desarrollo,4,5,4,5,4,4,False,0,5,5,5,5,5,True,4,"['muy', 'no', 'duda']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,5,4,3,3,4,True,0,4,4,5,4,2,False,3,[]
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['siento', 'se', 'buen', 'se', 'tenido', 'experiencias']"
3,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Jaquemat",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,False,4,"['forma', 'se', 'muy', 'pensando', 'no', 'no', 'porque', 'menos', 'sino', 'porque', 'ayudar', 'ese', 'se', 'personas']"
3,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas",Investigación,5,4,5,4,3,3,True,2,5,4,5,3,0,True,4,"['se', 'muy', 'saber', 'les', 'ellas', 'idea', 'experiencias', 'vida']"
3,San Pedro Parques_Compartiendo experiencias en San Pedro Parques,ONG - Humanitaria,4,5,5,4,5,5,True,0,5,5,5,5,2,True,4,"['no', 'se', 'se', 'muy', 'solo', 'cambio', 'persona', 'horas']"
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['parece', 'muy', 'siento', 'eso', 'cuenta', 'muy', 'vida']"
3,Thunder MX_Thunder: Consultoría de negocios a ONGs,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'muy']"
3,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C_CAPACITACIÓN Y OPERACIÓN",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['muy']
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,5,5,5,5,5,5,False,5,5,5,5,5,0,False,4,"['muy', 'buen', 'muy', 'saber', 'personas', 'no']"
3,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables",ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,['buen']
3,Laboratorio Innovación Social Tutores de Resiliencia_Juguetes con causa,ONG - Humanitaria,5,5,5,5,5,4,True,2,4,5,4,5,2,False,4,[]
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,3,5,2,3,1,1,False,0,3,4,4,4,5,False,2,"['no', 'hubo', 'ni', 'siento', 'tuve', 'gran']"
3,"Un Techo para mi País México, A.C._Voluntariado en Campo",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['se', 'excelente']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,4,4,4,4,5,5,True,2,5,3,3,5,0,False,4,"['muy', 'se', 'se', 'falta', 'mas']"
3,Pal Sur del Norte_Pal Sur del Norte: equidad educativa,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['encanta', 'real', 'duda', 'deja', 'ellos', 'ayudar']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
3,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable_Verde Mar",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['muy']
3,"DIF Nuevo León_Construcción Cultural, Deportiva y Emocional para DIF Nuevo León",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'hacerlo', 'ellos']"
3,"CONAFE, Consejo Nacional de Fomento Educativo_Matemáticas 360 en CONAFE",ONG - Desarrollo humano,3,3,3,3,3,3,True,0,3,3,5,5,5,True,4,"['gran', 'se', 'llevar', 'muy', 'bonita']"
3,Dirección de Servicio Social - PASS_Líder Solidario,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['tuve', 'mas']"
3,"Cómo Vamos Nuevo León_EVAluando en Cómo Vamos, Nuevo León",ONG - Política y leyes,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'visitar', 'saber', 'primer']"
3,SALED - Sociedad de Alumnos de Licenciatura en Derecho_Un Mejor Mañana,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'excelente']"
3,Community FIRST For Inspiration and Recognition of Science and Technology_Community FIRST: For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'tuve', 'quien', 'divertido']"
3,"Casa Mi Ángel, A.B.P._Soporte de Proyectos | Casa Mi Ángel ABP",Emprendimiento y desarrollo,5,5,3,4,5,5,True,0,5,5,5,5,2,False,4,['no']
3,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales_Care",Sociedad de Alumnos ITESM,5,4,5,5,5,4,True,2,4,4,4,4,0,True,4,[]
3,Dirección de carreta Ing. Mecánica_INGENIUM,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,['encanto']
3,SecreatarÍa de Medio Ambiente de Nuevo León_(+) VERDE SMA Arquitectura,ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['agrado', 'muy']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,5,4,5,5,5,5,True,0,5,5,5,5,0,True,4,"['esfuerzo', 'iba', 'cambiar', 'vida', 'cambio']"
3,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'horas', 'se', 'pues', 'se', 'pues', 'no', 'solo', 'sino', 'cambio']"
3,Festival Internacional Santa Lucia_Promotores Culturales en el Festival Santa Lucía 2022,ONG - Arte y cultura,5,5,5,5,4,4,False,5,4,4,5,5,0,False,4,"['muy', 'agradable', 'compartir', 'se', 'gran', 'se']"
3,"SAIFI, Sociedad de Alumnos de Ingeniería Física Industrial_Jaquemat",Sociedad de Alumnos ITESM,4,4,4,4,3,4,True,0,4,5,5,5,0,False,3,"['no', 'mas', 'satisfactoria', 'se', 'ayudar', 'personas']"
3,Iniciativa Campana Altamira_Inclusión y amistad,ONG - Humanitaria,5,5,5,4,4,4,False,0,5,5,5,4,0,False,3,"['hubiera', 'dado', 'mas', 'tras', 'visitas', 'di', 'cuenta', 'ellos', 'ellos', 'tras', 'dimos', 'cuenta', 'mejorar', 'duda']"
3,Capa x Capa_Capa x Capa - Creación de Contenido e Investigación,Investigación,5,5,5,5,5,5,False,2,5,3,3,3,2,False,3,[]
3,"Fundación F21, A.C._A. Transformación Digital - Fundación F21",Emprendimiento y desarrollo,4,4,4,4,4,4,False,0,4,4,4,4,2,False,3,[]
